Digital Engagement Score,Use of Technology,Fraud Detection Efficiency,Comfort_score
60.94,2,41.136588,3
75.18,0,42.7176,1
36.53,1,72.54541199999998,2
77.11,0,4.17682,1
68.84,0,24.15844,1
43.89,0,25.752298,0
70.34,1,35.19736,1
97.0,2,34.368444,1
26.24,2,82.79749399999999,2
77.05,2,35.54292,1
62.14,2,54.498132,3
49.62,1,29.03056,1
47.41,0,84.02162,2
9.23,0,34.56921000000001,0
46.03,0,3.904526,0
70.16,0,46.09918399999999,3
56.55,1,57.688056,3
83.42,0,57.77888599999999,3
29.54,0,58.4168,2
71.53,0,90.422464,3
18.85,2,35.661366,0
37.2,1,5.309680000000001,0
67.99,0,67.24418,3
12.09,2,22.279328,0
34.0,2,36.50941599999999,0
16.32,2,38.136945,0
83.83,0,74.037176,3
63.47,1,83.448125,3
7.93,1,31.98942,0
48.66,1,2.779119,0
75.06,0,68.30623800000001,3
33.03,1,70.02267499999999,2
64.13,2,17.415119,1
49.49,2,35.10687,0
4.19,2,62.903724,2
52.93,1,67.983552,2
86.2,2,39.42888000000001,1
8.2,1,0.9154559999999999,0
70.33,0,21.443058,1
74.43,2,76.431084,3
75.99000000000001,0,93.391592,3
50.31,2,72.29484000000001,3
101.39,0,44.909088,1
9.280000000000001,0,19.317972,0
70.27,2,37.484834,1
68.72,0,93.36102500000001,3
42.04,1,27.218979,0
91.1,1,96.742853,3
77.05,1,9.398311999999999,1
16.57,1,40.934439,0
100.78,1,22.919468,1
22.1,0,90.90464,2
35.8,1,28.66564,0
93.72,0,51.745624,3
22.85,0,69.71723200000001,2
16.58,2,69.6663,2
92.12,0,47.59909,3
54.15,2,71.500113,3
99.67,2,87.105288,3
18.36,0,0.2354,0
96.54,2,16.801506,1
72.58,0,77.221281,3
6.82,1,22.54620999999999,0
74.39999999999999,0,18.881968,1
5.69,0,36.316819,0
103.89,1,61.661976,3
31.83,1,72.938665,2
82.64999999999999,2,63.65881899999999,3
90.75,1,3.319055,1
38.77,1,72.01005599999999,2
97.67,2,30.291688,1
29.33,2,49.576602,2
82.72,1,76.95167199999999,3
100.09,0,18.771667,1
65.78999999999999,1,77.483356,3
98.59,1,41.30688800000001,1
51.51,2,50.608844,3
41.39,0,63.662505,2
6.56,1,15.480634,0
33.46,1,88.96594499999999,2
76.98,2,53.87697,3
66.69,0,57.355636,3
47.26000000000001,1,23.233392,0
39.69,0,4.444094,0
55.32,1,7.429211999999999,1
53.21,2,88.049637,3
94.7,2,39.079179,1
57.63,1,49.031505,3
82.8,0,40.29959100000001,1
83.75999999999999,0,89.513347,3
77.83,0,39.14267,1
46.62,1,17.47229,0
96.62,0,6.58419,1
50.17,2,21.014604,0
66.94,2,91.06357,3
17.6,2,32.914728,0
4.79,1,56.166299,2
97.37,2,18.243684,1
26.36,2,24.448264,0
81.97999999999999,1,19.356317,1
71.05,0,57.84409400000001,3
15.39,2,5.906264,0
52.91,1,35.521176,1
58.41,2,57.569895,3
29.97,1,58.90695400000001,2
38.64,2,7.421235999999999,0
50.66,0,58.687152,2
80.03,1,70.87401800000002,3
6.18,0,49.67110400000001,2
95.5,2,73.950336,3
29.23,1,76.975728,2
11.81,2,22.511655,0
59.52,0,59.346576,3
89.69999999999999,1,83.75327999999999,3
69.18,2,64.701227,3
14.39,2,8.457966,0
85.34,1,62.264457,3
98.43,0,44.5401,1
6.36,1,42.114928,2
90.92,0,47.14428700000001,3
64.27,0,84.606908,3
56.97,0,12.671928,0
77.59,1,52.931142,3
15.83,0,24.722683,0
102.6,1,21.268048,1
70.13,2,68.72848,3
33.89,1,72.544672,2
50.76,0,16.563456,0
11.73,1,68.33193999999999,2
95.8,0,69.144752,3
33.18,0,20.757165,0
97.33000000000001,1,52.39472799999999,3
85.41,0,37.221388,1
26.68,1,8.847226,0
29.11,2,9.038784,0
13.54,1,43.72722,2
81.75,2,18.78278,1
4.42,1,94.281021,2
88.78999999999999,1,60.345922,3
69.56,1,76.29089,3
4.76,2,78.778386,2
74.22,0,35.35843599999999,1
93.97,2,25.517052,1
99.28999999999999,0,32.840696,1
25.28,1,7.369343,0
73.91,1,82.856304,3
13.69,2,9.569206000000001,0
92.36,1,47.39025000000001,1
99.17,2,2.997975,1
5.39,0,68.72202,2
90.66999999999999,0,66.16223699999999,3
38.2,2,9.605101999999999,0
46.66999999999999,0,45.39998,0
87.97,1,8.515566,1
54.31,0,22.601592,0
95.2,2,44.57048400000001,3
23.05,2,70.48792999999999,2
64.96,2,50.809248,3
83.91,0,6.3798,1
90.22,0,78.679713,3
39.45,2,53.4545,2
81.05,2,1.470954,1
3.41,0,41.010467,0
48.98,2,20.307084,0
46.14,0,6.554506,0
22.31,1,42.735762,2
52.94,1,0.62265,1
91.45,0,59.97815,3
14.37,1,1.595696,0
57.05,2,81.880253,3
23.23,2,59.344704,2
48.47,0,1.927296,0
31.14,1,71.68239,2
33.61,0,35.67057399999999,0
37.02,2,67.724825,2
59.87,2,58.48584,3
34.11,1,93.199966,2
73.89,2,20.353482,1
90.12,2,3.964981,1
79.83,0,2.9286,1
36.57,1,67.392836,2
39.91,1,61.12451999999999,2
44.94,1,55.744896,2
46.87,1,6.999342,0
26.08,2,70.058025,2
69.91,2,53.16906000000001,3
18.78,1,71.694018,2
57.94,2,0.9868760000000001,1
23.81,1,56.589316,2
68.52,0,85.80936399999999,3
20.05,0,41.746848,0
14.52,0,64.278417,2
15.55,2,64.66116600000001,2
41.06999999999999,1,29.233812,0
7.390000000000001,2,53.354888,2
88.61999999999999,0,58.54725999999999,3
33.08,0,66.493782,2
58.03,0,86.22401400000001,3
21.35,1,53.439581,2
6.67,2,94.154046,2
84.39,2,58.514097,3
77.28999999999999,1,17.151436,1
39.31,1,0.8497579999999999,0
16.02,2,25.9969,0
8.51,1,75.185862,2
31.75,0,6.501042,0
8.39,0,17.110555,0
44.26,0,27.130861,0
76.88,2,86.75676,3
25.65,1,67.136121,2
57.31999999999999,2,16.60256,1
81.42,0,64.00639299999999,3
47.23,2,4.015059,0
95.92,2,52.449488,3
99.0,2,29.9452,1
25.88,1,2.955232,0
76.25,1,46.952028,1
69.75,0,41.9645,1
98.09,1,68.23255400000001,3
96.08,0,42.87993600000001,1
87.76,0,83.10253,3
52.57,0,42.998224,0
99.74000000000001,0,71.083805,3
15.65,1,60.136605,2
40.3,2,66.34797999999999,2
69.10000000000001,0,35.316474,1
84.5,0,61.81035,3
24.63,0,52.68165,2
31.02,1,12.464038,0
66.6,1,52.71115199999999,3
67.36,2,50.89738500000001,3
38.39,2,90.83894099999999,2
101.01,1,82.94541199999999,3
39.94,1,4.748332,0
35.13,2,40.712896,0
39.88,0,26.828384,0
17.34,2,64.897776,2
86.49,1,38.048773,1
66.86,2,42.07049600000001,3
15.49,0,95.86886400000002,2
3.38,1,84.226571,2
88.91,2,42.581916,3
44.7,2,62.89964999999999,2
89.98,2,42.895785,3
44.15,1,84.146262,2
21.59,1,51.20556000000001,2
62.32,0,95.04,3
46.85,2,20.405256,0
84.07,1,79.71627799999999,3
19.85,2,2.311342,0
55.2,2,88.63984499999998,3
18.59,2,66.79787999999999,2
90.77,2,81.594896,3
46.45,0,2.872743,0
94.41999999999999,1,69.37049599999999,3
91.14999999999999,2,43.524396,3
63.48,2,21.303563,1
26.47,2,54.027246,2
9.61,1,31.756584,0
88.7,1,8.440913,1
41.6,1,72.515115,2
49.54,0,55.510759,2
70.83,2,26.875152,1
55.62,0,4.422114000000001,0
83.93,2,21.907376,1
16.69,2,64.50944,2
16.45,1,12.495341,0
99.22,2,18.633794,1
15.87,2,86.169506,2
42.89,0,21.48058,0
33.73,1,0.39048,0
66.42,2,18.988958,1
26.44,0,8.104426,0
8.58,1,67.11375,2
68.52,1,77.781006,3
81.54,0,9.051639999999999,1
99.38,1,2.471754,1
35.85,1,17.685504,0
41.28,0,47.51824,0
55.98999999999999,0,52.45844,3
78.25,0,90.92793599999999,3
28.58,0,45.516058,0
57.01000000000001,0,70.872384,3
82.0,0,7.681519999999999,1
100.8,1,61.16624400000001,3
82.91,0,6.290783999999999,1
13.45,1,24.677975,0
81.39,2,48.237672,3
76.66,2,48.136716,3
89.31,0,88.452729,3
71.57,1,83.15329,3
5.79,1,36.334238,0
56.91999999999999,1,81.612663,3
91.52,1,26.841243,1
98.53,1,65.092537,3
80.22,2,96.74645500000001,3
62.99,1,66.516751,3
92.23,1,71.91369,3
72.6,2,38.181836,1
51.77,1,73.704044,2
73.74,0,40.932714,1
35.53,0,60.77373600000001,2
6.91,2,25.417626,0
17.83,1,58.352112,2
55.42,2,8.702196,1
20.79,0,26.294301,0
36.59,1,7.662650999999999,0
49.91,2,41.33480400000001,0
28.87,0,18.954341,0
22.01,1,18.067328,0
3.14,2,18.00111,0
75.44,1,46.430356,1
96.36999999999999,1,49.743892,3
46.42,2,4.724439,0
39.17,0,39.317916,0
7.71,1,21.960736,0
45.88,1,44.16294,2
67.78999999999999,2,80.068296,3
76.39,2,54.472852,3
15.99,0,76.483128,2
35.99,0,18.021077,0
22.84,0,0.32934,0
72.94,0,93.803744,3
40.48,2,57.849376,2
40.5,0,93.96316499999999,2
100.08,1,75.34982,3
66.92,1,44.362075,1
6.09,1,2.836872,0
60.98,1,11.05935,1
11.39,0,0.348855,0
5.42,1,51.61352,2
87.84,2,30.15265,1
45.03,2,71.747956,2
75.48,2,38.213988,1
40.70999999999999,0,51.950976,2
44.84,0,16.19242,0
53.51000000000001,0,87.950014,3
90.35,1,81.907956,3
6.390000000000001,1,26.740224,0
71.81,1,21.339802,1
76.72999999999999,0,57.877418,3
36.12,1,47.66472899999999,2
69.95,1,56.72576000000001,3
6.54,1,22.708287,0
65.95,0,55.190112,3
91.94999999999999,1,29.65976,1
18.75,0,5.89605,0
64.64999999999999,2,13.348464,1
17.66,2,44.243298,0
16.86,0,27.184608,0
25.92,0,33.599412,0
27.24,2,5.147376,0
61.25,0,28.15445,1
44.87,1,37.03574,0
34.08,1,72.606996,2
69.5,2,23.6971,1
40.61,2,4.926467,0
76.81,0,81.78850800000001,3
80.3,2,12.728814,1
94.58,1,60.061182,3
52.13,1,11.294745,1
14.13,2,52.948575,2
46.39,1,61.849852,2
44.34,1,55.35824,2
54.94,2,62.027559,3
17.22,1,46.000873,2
64.91,2,46.535608,3
10.89,1,25.340525,0
18.57,1,49.519659,2
76.31,1,83.249229,3
66.32,2,90.26459499999999,3
63.97000000000001,1,61.90746800000001,3
74.7,2,70.8264,3
45.7,0,15.94005,0
64.57000000000001,0,30.24685,1
31.1,0,77.676726,2
103.56,1,49.779858,3
5.050000000000001,1,49.21916999999999,2
76.41,0,75.84416999999999,3
65.58,2,58.57904200000001,3
88.17,1,68.226264,3
51.29000000000001,1,21.767322,1
35.21,2,64.472168,2
73.1,1,27.90567,1
16.92,0,46.99690399999999,0
61.59,0,9.288065,1
102.77,2,12.125945,1
31.2,0,20.81742,0
58.91,1,34.424806,1
81.86,2,48.784526,3
75.67,2,34.75807999999999,1
67.83000000000001,2,59.64659399999999,3
94.67999999999999,0,47.694444,3
83.76,0,89.037255,3
90.31,0,80.539488,3
73.9,0,36.227466,1
98.22999999999999,0,5.323968,1
83.85000000000001,1,30.773028,1
13.04,0,71.46414,2
90.11,1,19.150362,1
63.4,1,24.690116,1
21.69,2,70.98,2
25.0,1,20.400336,0
17.67,1,72.224496,2
66.8,0,5.07045,1
23.78,1,47.08116000000001,2
75.36,1,18.44181,1
65.81,2,20.969361,1
85.22999999999999,2,15.046875,1
91.51,2,51.50940000000001,3
92.3,0,58.813956,3
59.2,1,12.806584,1
80.15,0,20.397282,1
100.16,1,19.773234,1
97.55,2,56.94475000000001,3
70.31,1,35.71392,1
16.72,2,91.820652,2
18.08,2,88.35438300000001,2
50.3,2,60.07743000000001,3
33.15,2,46.900512,2
83.49,0,61.330752,3
55.99,0,81.18627,3
28.89,2,51.800094,2
61.83,2,12.06128,1
31.54,1,59.052546,2
26.54,2,2.222964,0
78.11,2,75.673964,3
22.01,0,86.83775099999998,2
27.75,0,91.691796,2
61.87,0,34.05734700000001,1
17.56,0,14.519598,0
3.9,1,82.66608000000001,2
94.75,2,52.3096,3
41.46,2,48.403924,2
26.22,1,82.52006,2
96.94999999999999,0,37.498175,1
7.260000000000001,2,49.73765599999999,2
7.88,1,51.224076,2
5.89,2,21.202104,0
90.53,0,17.026614,1
49.56,1,80.58327899999999,2
66.21000000000001,1,77.913661,3
5.81,2,80.232438,2
96.86,2,9.01693,1
74.77,1,20.330646,1
60.73,0,9.27675,1
42.94,0,16.32384,0
80.78,0,53.348086,3
6.22,1,80.320922,2
68.97,0,6.768075,1
96.06,2,67.47753999999999,3
34.64,1,65.316094,2
44.51000000000001,2,91.86598400000001,2
93.86,2,22.735994,1
62.69,2,25.81965,1
22.96,2,19.915749,0
64.13,0,90.588257,3
30.57,2,6.906899999999999,0
36.86,1,38.65769599999999,0
10.98,0,93.12989400000001,2
43.31999999999999,0,91.62359999999998,2
7.69,1,40.32787999999999,0
28.26,2,58.137167,2
68.50999999999999,2,0.7589559999999999,1
84.53999999999999,1,4.049136000000001,1
54.39,2,9.558255,1
102.21,1,66.45212599999999,3
64.45,1,54.02462200000001,3
37.35,2,53.066322,2
62.17,0,8.798096,1
58.85,2,75.880218,3
70.08999999999999,0,9.94638,1
103.46,2,22.588553,1
62.5,1,21.666745,1
11.75,2,19.079802,0
41.34,1,52.65286,2
48.27,2,41.49948000000001,0
87.45,0,21.998468,1
96.31,0,75.794637,3
55.29,2,12.389304,1
23.52,2,17.766279,0
99.57,1,2.938138,1
53.27,0,24.836578,0
37.1,0,35.178548,0
5.630000000000001,2,57.598918,2
12.83,0,47.53571,0
45.09,1,73.086434,2
70.55999999999999,0,55.81995,3
30.44,2,77.248652,2
58.91,2,59.91060600000001,3
77.42,0,59.74150399999999,3
3.28,0,72.82948999999999,2
96.63999999999999,0,5.762752000000001,1
82.13,0,80.399088,3
79.59,1,48.501144,1
65.57000000000001,1,4.3516,1
65.85,1,37.505319,1
6.45,2,58.94569300000001,2
73.42,0,7.572123,1
75.66000000000001,0,71.03072200000001,3
99.74000000000001,2,63.18847199999999,3
80.17999999999999,1,61.979904,3
100.69,2,82.064892,3
29.92,2,83.66904000000001,2
97.01,2,0.479358,1
100.7,2,78.61336499999999,3
98.88,1,91.551346,3
44.75,0,0.6092920000000001,0
81.84,0,30.147709,1
15.69,2,84.869164,2
69.86,1,92.03514,3
31.37,0,28.779984,0
19.24,1,52.91219,2
25.92,2,57.020262,2
70.0,0,15.859368,1
55.42,2,63.28139999999999,3
20.61,2,32.94014,0
7.0,0,53.87304,2
61.77,1,25.557078,1
69.1,0,73.686907,3
65.41,0,9.157520000000002,1
72.28,1,46.720407,1
35.26,1,17.864548,0
34.56,2,74.562894,2
28.66,1,53.218848,2
16.49,2,52.870018,2
7.29,0,78.512931,2
49.08000000000001,1,52.232172,2
85.57,1,89.084082,3
42.65,2,22.875523,0
39.76,0,58.07196000000001,2
4.02,2,40.395456,0
44.84,1,34.39488,0
8.66,0,39.388251,0
83.44999999999999,2,44.592768,3
12.0,0,2.648841,0
52.74,2,77.058297,3
85.67999999999999,2,6.42601,1
12.13,1,1.784525,0
90.0,0,61.199448,3
73.88,2,6.044143,1
93.97999999999999,2,64.53204699999999,3
71.89999999999999,1,73.79641799999999,3
57.21,0,61.80624,3
14.32,2,69.404117,2
4.33,0,59.05419,2
102.6,2,25.50511000000001,1
15.75,2,5.034339999999999,0
22.73,0,9.060794999999999,0
97.75,2,10.882898,1
45.67,1,88.247952,2
2.84,0,80.62569899999998,2
98.02,1,67.04872200000001,3
101.9,0,61.39875,3
86.43,0,38.206485,1
7.32,2,17.643717,0
62.39,2,57.623265,3
39.79,0,79.912368,2
62.48999999999999,0,46.46583,3
10.8,2,62.5408,2
6.44,0,13.452984,0
45.08,2,70.877631,2
69.59,2,22.475952,1
50.51000000000001,0,48.508362,0
40.3,2,45.356534,0
55.06,2,90.55022,3
64.72999999999999,2,82.467378,3
31.83,1,0.534894,0
5.859999999999999,1,82.45468500000001,2
45.22,0,42.1278,0
43.93,1,37.20123,0
54.12,0,25.82478,0
69.02000000000001,1,4.572192,1
62.18,0,47.20743100000001,3
23.06,0,76.354785,2
7.73,0,27.283368,0
59.56,1,97.36107600000001,3
92.45,0,54.28488100000001,3
38.68,2,71.472219,2
58.8,2,69.44727999999999,3
95.42,0,27.117225,1
76.3,0,45.996524,3
33.2,2,14.827098,0
40.97,0,36.845808,0
48.99,1,24.326103,0
82.73,2,26.40330000000001,1
67.49,1,74.732776,3
98.05,0,8.687106,1
57.07,1,32.173596,1
17.71,1,14.507364,0
59.81,2,21.272304,1
69.41,0,82.21116599999999,3
24.49,1,23.204584,0
28.32,2,91.115356,2
72.05,2,90.4673,3
15.72,1,50.409865,2
34.97,2,82.44458399999999,2
65.50999999999999,2,13.922289,1
65.26,1,68.70358200000001,3
25.33,1,9.3633,0
75.59,2,28.841464,1
71.97,1,25.157899,1
38.37,0,31.808862,0
14.56,0,16.803792,0
65.65,2,44.118018,3
17.66,2,2.808325,0
26.0,2,76.76844000000001,2
5.45,2,66.34760999999999,2
88.44,2,60.40549599999999,3
11.18,0,27.800772,0
41.16,1,69.905076,2
55.95,0,15.768983,0
90.08999999999999,2,31.05146,1
97.4,1,3.864974999999999,1
36.06,2,80.111786,2
12.04,2,52.961184,2
26.35,1,5.275310000000001,0
77.25,2,1.09952,1
27.98,1,45.46041499999999,2
81.7,0,53.198128,3
35.71,0,36.620374,0
86.51,1,11.97875,1
78.86,1,58.190819,3
41.62,0,84.100578,2
3.58,1,48.55944,2
88.34,0,75.512172,3
50.67,0,24.449068,0
3.22,1,21.907456,0
98.60000000000001,1,69.00616600000001,3
34.21,0,65.376,2
17.64,2,69.60428,2
103.33,0,28.545345,1
48.92,1,30.086412,0
5.2,0,32.592868,0
61.56,2,2.530008,1
51.69,1,30.159664,1
36.74,0,21.597072,0
82.1,0,6.86826,1
37.94,2,39.11904,0
33.44,0,85.332316,2
58.87,0,86.17504000000001,3
61.78,2,26.56896,1
25.44,0,79.63492500000001,2
16.88,0,9.039288,0
46.49,2,60.79096199999999,2
99.36,2,18.19562,1
74.91,1,54.92529,3
80.74000000000001,1,20.211882,1
88.14,0,48.506981,3
39.07,1,70.729152,2
39.3,1,25.870032,0
5.94,0,81.640365,2
37.95999999999999,0,44.406992,0
18.85,1,19.021608,0
9.35,2,36.064272,0
64.89999999999999,2,1.712,1
12.74,1,33.924462,0
88.88,1,65.77006800000001,3
44.69,2,28.40795,0
54.14,1,52.199362,2
97.35000000000001,0,69.156,3
54.34,0,82.701454,3
75.97,0,32.832306,1
9.309999999999999,1,24.058034,0
71.44000000000001,0,25.244477,1
33.51,0,80.806005,2
20.07,2,33.79697999999999,0
93.14999999999999,0,11.330919,1
9.510000000000002,1,23.005657,0
56.79,1,12.696732,1
67.01,0,26.9314,1
51.12,0,81.82156200000001,2
28.93,2,51.173633,2
87.52000000000001,1,92.86023999999999,3
54.73,2,26.828928,1
11.37,2,38.25492,0
57.90000000000001,0,5.10895,1
86.28,2,27.496742,1
21.67,2,58.17646800000001,2
58.15000000000001,2,73.91928,3
59.95,1,82.78816600000002,3
35.0,0,6.7236,0
13.05,0,17.96543,0
43.38,0,2.694824,0
58.46,0,72.336593,3
46.83,2,54.687536,2
32.78,1,96.849339,2
97.86999999999999,0,69.34018,3
44.0,1,6.322722,0
26.99,1,72.05801,2
3.68,2,52.15158,2
87.5,0,79.05888,3
37.81,2,7.881030000000001,0
12.55,0,35.548449,0
70.16,1,47.062392,1
51.3,1,1.37953,1
31.22,1,15.700662,0
62.77,1,30.111526,1
60.15,2,78.152229,3
87.75,0,72.463104,3
4.17,0,46.558512,0
21.78,2,80.63208,2
29.12,0,4.384072,0
102.38,0,73.374993,3
68.88000000000001,0,15.91412,1
86.46000000000001,0,75.476075,3
76.57,2,32.25288,1
46.04,1,30.4265,0
5.84,0,33.333612,0
78.97,2,26.40456,1
22.07,1,19.880808,0
55.03,1,69.314371,2
2.79,2,44.82825199999999,0
21.13,0,55.336122,2
61.79,2,42.463944,3
54.56,2,71.11825800000001,3
77.88,0,21.989058,1
84.85,0,51.13106,3
11.3,1,59.62910999999999,2
26.88,2,10.584413,0
67.03,2,65.95948800000001,3
17.77,0,74.19652,2
70.99,0,7.2063,1
22.43,0,6.12455,0
30.4,2,64.089792,2
55.81,0,6.29395,0
8.24,2,16.020208,0
27.34,0,51.922906,2
88.4,0,77.519898,3
65.82000000000001,2,20.72022,1
37.96,1,31.7441,0
81.69,0,79.45392,3
64.85,0,29.989314,1
63.23,2,55.695075,3
25.88,0,83.94736,2
102.11,0,42.49662,1
12.76,0,36.49152,0
12.6,2,76.458687,2
87.80000000000001,2,73.683181,3
81.25999999999999,1,38.700544,1
30.15,2,44.35232,0
14.78,0,40.07627,0
36.88,1,18.2001,0
34.6,0,64.85165,2
60.45,1,68.029124,3
13.64,2,33.353892,0
37.41,1,64.95638100000001,2
38.17,1,13.63661,0
59.97,1,15.629661,1
78.72,2,61.810266,3
23.55,1,70.002846,2
72.47,0,85.779894,3
29.93,0,40.663738,0
77.66000000000001,2,30.46479,1
102.45,0,38.65398,1
84.23,1,76.596096,3
50.07,2,12.354118,0
89.74,1,17.849263,1
98.42999999999999,0,97.10661400000001,3
94.75,2,70.457472,3
44.73,1,40.50662,0
8.850000000000001,1,14.528336,0
28.11,0,38.8584,0
33.47,0,33.32905599999999,0
97.78,0,56.800425,3
41.37,2,69.394368,2
24.34,1,87.70611,2
18.2,1,22.093776,0
11.1,0,79.751574,2
49.94,2,76.78620000000001,3
54.04,2,74.698416,3
9.62,0,94.08690100000001,2
36.82,0,69.31848,2
51.18,0,34.04002000000001,0
29.29,2,76.75506999999999,2
7.140000000000001,2,58.49981,2
13.07,1,2.179254,0
53.02,1,26.938432,1
37.11,2,19.255898,0
84.1,0,77.33323200000001,3
60.65,1,60.33123,3
68.4,0,77.34781600000001,3
6.97,2,26.796,0
76.27,2,65.673212,3
50.02,2,71.485504,3
35.64,2,22.075385,0
92.6,2,81.771816,3
43.82,1,76.791622,2
38.51,0,44.599401,0
66.41,2,33.946455,1
49.81,2,36.030332,0
81.51,1,57.09396,3
72.52,2,68.513952,3
31.42,1,35.130675,0
97.87,1,18.075758,1
15.65,2,37.04442,0
60.47,2,37.15428,1
22.91,1,80.915664,2
24.15,1,67.304114,2
73.17999999999999,0,26.069696,1
35.48,2,77.60168,2
21.01,0,3.078142,0
18.61,1,41.993424,2
62.17,1,13.80736,1
5.609999999999999,1,50.27078100000001,2
38.79,2,35.11546999999999,0
69.39,2,77.12461,3
43.46,0,47.985696,0
21.2,2,24.906384,0
10.91,2,87.72604799999999,2
56.65000000000001,0,78.62305,3
38.58,0,13.885716,0
39.23,2,75.764538,2
82.66000000000001,0,13.083084,1
45.91,0,42.91363399999999,0
25.95,1,80.362368,2
99.12,2,47.22732599999999,3
22.92,0,20.18227,0
72.19,0,50.263955,3
71.86,1,78.15946600000001,3
17.31,2,35.69256,0
22.18,1,50.37703699999999,2
67.48,0,40.554672,1
92.64,2,91.32955,3
72.48,1,3.822676,1
94.94999999999999,1,15.95172,1
5.98,2,19.361063,0
79.84,2,70.265349,3
43.22,0,81.50414199999999,2
27.07,2,9.894528000000001,0
20.78,0,63.595372,2
78.13,2,15.510402,1
97.66,2,80.251325,3
3.74,1,26.80992,0
76.28,0,58.04344200000001,3
5.69,1,84.3696,2
66.71,2,18.260632,1
55.84,1,20.381376,1
83.42,2,12.295049,1
14.87,1,72.37664,2
66.47,1,17.54228,1
102.03,0,72.43947,3
24.89,0,71.40182399999999,2
78.00999999999999,0,92.53020599999999,3
40.05,1,80.13871599999999,2
59.83,2,9.143705,1
34.62,0,32.01797200000001,0
63.09,1,79.78792,3
5.109999999999999,0,36.8252,0
81.02999999999999,0,9.134412,1
40.2,1,21.507003,0
66.96,0,2.9456,1
32.69,2,0.169953,0
33.61,2,40.06002,0
91.06,2,87.18646000000001,3
76.07000000000001,0,20.831456,1
63.13,0,22.168712,1
72.45,0,0.9805009999999998,1
41.67,0,41.415072,0
104.8,2,55.08214,3
70.05,0,84.390416,3
80.08,2,11.723418,1
11.4,0,61.11052600000001,2
58.55,1,42.241528,1
76.56,0,90.93156799999998,3
97.19,2,10.676346,1
36.97,2,17.702157,0
89.17999999999999,2,22.40058699999999,1
18.1,2,76.633922,2
95.95,2,74.1315,3
11.46,1,55.018035,2
33.73999999999999,2,81.123133,2
13.04,0,3.284675,0
52.73999999999999,1,29.87503,1
46.19,1,72.038638,2
4.78,2,44.773092,0
67.47,2,77.792562,3
9.51,1,89.236152,2
19.82,0,3.713661,0
96.19,2,74.838582,3
60.5,1,33.064864,1
10.17,2,74.478621,2
65.76,0,53.322024,3
28.83,0,17.900312,0
83.87,1,19.935104,1
52.3,0,16.3761,0
40.7,2,65.2158,2
51.74,2,73.599097,3
72.15,1,51.683184,3
43.75,1,3.467134999999999,0
51.12,0,86.76848899999999,2
82.58000000000001,2,79.70512,3
97.75999999999999,0,76.56141099999999,3
30.33,0,73.878285,2
34.19,0,40.804407,0
25.12,1,75.11516999999999,2
46.28,0,31.447323,0
101.45,1,2.71124,1
41.66999999999999,0,35.170358,0
18.19,1,82.971861,2
59.46,0,20.425636,1
101.07,1,57.41982,3
18.47,1,31.68838,0
94.07000000000001,1,41.99292000000001,1
12.26,2,65.3699,2
6.31,0,84.944535,2
14.86,1,38.04736,0
13.3,0,13.265088,0
83.96,0,61.613136,3
83.74,2,50.290905,3
4.640000000000001,1,0.370101,0
48.25,1,76.72662900000002,2
80.47,0,21.83163,1
37.72,1,39.784225,0
46.16,0,22.529224,0
72.22,2,69.72810600000001,3
32.1,0,21.495513,0
44.72,2,42.18172799999999,0
55.24,1,79.499784,2
60.44,1,71.80408,3
92.08,2,70.008725,3
21.43,2,62.743568,2
16.18,0,58.384197,2
48.31,2,67.830324,3
59.1,2,69.502624,3
38.27,1,35.680669,0
29.87,1,31.05943599999999,0
19.57,2,19.085261,0
74.51,2,23.78428,1
83.42,2,34.841352,1
81.16999999999999,2,31.5398,1
9.100000000000001,2,37.9819,0
30.19,0,6.754267,0
65.0,2,44.83750199999999,3
14.67,2,73.4315,2
52.0,1,4.264537000000001,1
8.209999999999999,0,78.557015,2
13.77,0,15.751546,0
15.39,0,97.09028999999998,2
33.37,1,35.271775,0
29.01,0,77.61950800000001,2
55.95,1,88.52706,2
6.93,0,1.013824,0
45.93,1,7.432175999999999,0
39.68,1,51.261645,2
92.93,1,72.889432,3
28.68,1,37.173519,0
49.35,1,4.195848,1
54.28,0,52.13639199999999,3
45.67,1,79.445327,2
8.76,2,42.22400399999999,0
97.57000000000001,0,85.47727499999999,3
16.44,0,18.79168,0
43.55,1,91.885156,2
40.2,0,28.12992,0
96.28,1,59.67767,3
58.13,2,23.043075,1
80.91,2,5.571445,1
20.57,0,52.66017900000001,2
72.64999999999999,2,68.10045,3
13.82,1,87.671232,2
20.07,2,70.83174700000001,2
21.38,0,78.288862,2
18.39,2,15.979915,0
64.51,2,23.795478,1
32.25,1,10.011786,0
20.25,1,11.38271,0
96.69,2,4.201823999999999,1
66.01,2,29.305195,1
52.87,0,39.558246,0
41.75,0,37.385073,0
13.13,2,5.792476000000001,0
5.359999999999999,0,73.537659,2
90.57000000000001,1,0.85701,1
6.76,2,51.21310399999999,2
49.69,0,6.19069,0
92.19000000000001,2,7.750707999999999,1
25.35,0,36.080352,0
85.56,0,26.307228,1
75.8,2,47.93082,3
92.85,1,37.472864,1
11.68,2,10.78931,0
65.6,0,55.08481199999999,3
68.06,2,8.5278,1
32.35,2,78.807328,2
21.43,2,27.314325,0
60.69,0,82.19579600000002,3
21.98,0,28.889616,0
88.65,1,77.27112,3
