premium_rate_max,premium_rate_min,premium_rate_mean,premium_rate_num,coverage_Limits_max,coverage_Limits_min,coverage_Limits_mean,coverage_Limits_num,coverage_Limits_step,premium_rate_step,valuable cargo insurance,open cargo policy,warehouse-to-warehouse cargo insurance,named perils cargo insurance,all-risk cargo insurance,voyage policy
4368.12,3285.65,3958.3300000000004,3.0,791527.0,314243.0,523290.3333333333,3.0,159093.66666666666,359.82333333333327,1.0,1.0,0.0,0.0,0.0,1.0
4375.38,1098.5,2293.96,4.0,752402.0,584514.0,637735.0,4.0,41971.0,818.22,1.0,1.0,1.0,1.0,0.0,0.0
4809.53,4432.35,4675.416666666667,3.0,340088.0,200344.0,291527.6666666667,3.0,46580.333333333336,124.72666666666646,0.0,1.0,0.0,0.0,0.0,1.0
2940.23,2940.23,2940.23,1.0,595129.0,595129.0,595129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4830.71,4830.71,4830.71,1.0,730292.0,730292.0,730292.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2957.98,1531.78,2244.88,2.0,703400.0,463225.0,583312.5,2.0,120086.5,712.1,0.0,0.0,0.0,1.0,0.0,1.0
4729.4,1170.55,3199.0719999999997,5.0,998587.0,114103.0,449907.6,5.0,176895.8,710.7699999999999,0.0,1.0,1.0,1.0,1.0,0.0
4973.32,2083.89,3528.6049999999996,2.0,685340.0,503201.0,594270.5,2.0,91068.5,1443.715,1.0,0.0,0.0,0.0,1.0,0.0
4197.9,3173.02,3883.37,5.0,847779.0,213536.0,575187.4,5.0,126847.6,203.97599999999994,1.0,1.0,1.0,0.0,1.0,0.0
4621.84,4621.84,4621.84,1.0,173590.0,173590.0,173590.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3299.55,2819.51,3103.422,5.0,764493.0,111236.0,439692.2,5.0,130650.4,95.008,0.0,1.0,1.0,1.0,1.0,0.0
4564.15,2458.08,3779.4666666666667,3.0,956412.0,137530.0,509052.0,3.0,272959.6666666667,701.0233333333332,0.0,0.0,1.0,1.0,1.0,0.0
4499.21,1260.96,2643.1099999999997,5.0,551937.0,171703.0,379602.0,5.0,76045.8,646.65,0.0,0.0,1.0,1.0,0.0,1.0
4496.6,1475.54,3424.7675,4.0,870992.0,272917.0,466920.0,4.0,149517.75,754.2650000000001,1.0,1.0,1.0,0.0,0.0,1.0
2794.31,1537.94,2166.125,2.0,910313.0,584234.0,747273.5,2.0,163038.5,627.185,0.0,1.0,0.0,1.0,0.0,0.0
3861.01,1101.77,2914.57,4.0,948490.0,517717.0,745102.0,4.0,107692.25,688.8100000000001,1.0,1.0,0.0,1.0,0.0,1.0
4833.75,4777.72,4813.7375,4.0,950278.0,308626.0,729683.0,4.0,160412.0,13.007499999999936,0.0,0.0,1.0,1.0,1.0,0.0
2029.62,2029.62,2029.62,1.0,959565.0,959565.0,959565.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4592.35,4592.35,4592.35,1.0,384111.0,384111.0,384111.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4662.11,1110.93,3053.943333333333,6.0,956205.0,101210.0,457565.5,6.0,142498.16666666666,590.8633333333333,1.0,0.0,0.0,1.0,1.0,1.0
4514.7,1067.04,2181.7349999999997,4.0,569284.0,410213.0,497032.5,4.0,39766.75,860.915,1.0,0.0,1.0,0.0,1.0,1.0
4389.22,1428.0,2991.1980000000003,5.0,869612.0,362842.0,582275.8,5.0,101353.0,591.244,1.0,1.0,1.0,0.0,0.0,0.0
4126.85,1512.54,2603.365,4.0,930349.0,524169.0,704725.75,4.0,101544.0,652.5775000000001,0.0,1.0,0.0,1.0,1.0,1.0
3992.88,1589.7,2791.29,2.0,654166.0,268780.0,461473.0,2.0,192692.0,1200.5900000000001,1.0,0.0,0.0,0.0,0.0,1.0
3508.57,1348.73,2501.3933333333334,3.0,832666.0,124373.0,528189.0,3.0,236096.66666666666,718.9466666666667,0.0,1.0,1.0,0.0,1.0,0.0
4906.07,1472.83,3117.7033333333334,6.0,717302.0,120773.0,285714.5,6.0,99420.5,571.2066666666666,0.0,1.0,1.0,1.0,0.0,0.0
4734.14,1594.94,3387.0260000000003,5.0,978088.0,169503.0,487464.0,5.0,161716.0,626.84,0.0,1.0,1.0,0.0,0.0,1.0
4837.24,3444.71,3936.34,3.0,923212.0,292998.0,562574.6666666666,3.0,210070.33333333334,463.17666666666656,0.0,1.0,0.0,0.0,0.0,1.0
4358.97,3158.44,3758.705,2.0,866566.0,397076.0,631821.0,2.0,234744.0,599.2650000000001,0.0,1.0,0.0,1.0,0.0,0.0
4652.0,1711.03,3366.032,5.0,627594.0,338334.0,463124.2,5.0,57851.0,587.1940000000001,1.0,0.0,1.0,0.0,1.0,1.0
3827.03,1402.62,2848.5600000000004,4.0,943453.0,550219.0,809163.0,4.0,98307.5,605.1025000000001,0.0,1.0,1.0,1.0,0.0,0.0
4527.4,2025.03,3375.3233333333333,3.0,942451.0,359876.0,605363.0,3.0,194190.66666666666,833.1233333333333,1.0,0.0,0.0,1.0,1.0,0.0
3831.39,3831.39,3831.39,1.0,182914.0,182914.0,182914.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4909.57,1076.97,2545.5466666666666,3.0,993912.0,187193.0,529563.6666666666,3.0,268905.3333333333,1276.533333333333,1.0,0.0,0.0,0.0,0.0,1.0
4677.34,2527.41,3185.636,5.0,521917.0,294234.0,392818.6,5.0,45535.6,428.98600000000005,1.0,1.0,1.0,0.0,1.0,1.0
2268.19,1712.37,1966.0866666666668,3.0,506817.0,167893.0,281484.0,3.0,112973.66666666667,184.2733333333334,1.0,1.0,0.0,0.0,0.0,1.0
3430.8,1872.46,2517.4066666666668,3.0,787660.0,256738.0,461488.3333333333,3.0,176973.0,518.4466666666667,0.0,1.0,0.0,1.0,1.0,0.0
3614.08,1770.47,2493.6,4.0,518658.0,107998.0,301351.0,4.0,102664.0,459.9025,1.0,1.0,0.0,0.0,0.0,1.0
1318.44,1318.44,1318.44,1.0,855502.0,855502.0,855502.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4411.92,1820.46,3085.7439999999997,5.0,972411.0,127846.0,569456.0,5.0,168912.0,517.292,1.0,1.0,1.0,1.0,0.0,1.0
4739.11,3506.04,4122.575,2.0,943713.0,671383.0,807548.0,2.0,136164.0,615.5349999999999,0.0,0.0,1.0,0.0,0.0,1.0
4737.31,3400.83,4069.07,2.0,863609.0,314119.0,588864.0,2.0,274744.0,667.2400000000002,1.0,0.0,0.0,1.0,0.0,0.0
4017.12,1904.02,3267.36,3.0,625851.0,148834.0,429765.0,3.0,159004.66666666666,703.3666666666667,1.0,1.0,0.0,0.0,0.0,1.0
4711.63,1840.27,3329.9350000000004,4.0,864221.0,265740.0,498540.5,4.0,149619.25,716.84,0.0,0.0,1.0,0.0,1.0,0.0
3958.47,1428.68,2784.2433333333333,3.0,892116.0,442014.0,639019.3333333334,3.0,150033.0,842.2633333333333,0.0,0.0,1.0,0.0,1.0,1.0
3937.2,1492.24,2676.7275,4.0,706039.0,161539.0,438175.0,4.0,136124.0,610.24,1.0,1.0,0.0,1.0,0.0,0.0
4870.89,1388.07,3180.7916666666665,6.0,928743.0,113212.0,543213.1666666666,6.0,135920.83333333334,579.4700000000001,1.0,0.0,1.0,0.0,1.0,1.0
4846.93,1597.53,3679.1020000000003,5.0,690689.0,127807.0,421735.6,5.0,112575.4,648.8800000000001,1.0,1.0,1.0,1.0,0.0,1.0
3270.86,1761.28,2654.73,3.0,930473.0,172604.0,536876.3333333334,3.0,252622.0,502.1933333333334,0.0,1.0,0.0,1.0,0.0,1.0
4104.28,1866.02,2746.0649999999996,4.0,829542.0,508426.0,652834.0,4.0,80278.0,558.5649999999999,0.0,0.0,1.0,1.0,1.0,1.0
4719.08,3156.44,3966.635,4.0,972243.0,270828.0,578210.25,4.0,175352.75,389.65999999999997,1.0,0.0,0.0,0.0,0.0,1.0
4430.29,1330.12,2555.31,5.0,836186.0,164203.0,485570.0,5.0,134395.6,619.034,1.0,0.0,1.0,0.0,1.0,1.0
4232.64,1375.46,3200.364,5.0,949583.0,581834.0,709422.4,5.0,73548.8,570.436,1.0,1.0,0.0,1.0,0.0,0.0
4945.71,1023.16,2834.0866666666666,6.0,659142.0,126089.0,374538.3333333333,6.0,88841.16666666667,652.7583333333333,0.0,1.0,1.0,1.0,1.0,1.0
4793.43,1163.81,2354.06,6.0,876386.0,162768.0,552455.3333333334,6.0,118935.33333333333,603.9366666666667,1.0,1.0,1.0,0.0,0.0,0.0
4644.57,2166.59,3287.8559999999998,5.0,730105.0,136230.0,377080.4,5.0,118774.0,494.5959999999999,1.0,0.0,1.0,1.0,0.0,0.0
2821.7,2543.43,2679.753333333333,3.0,757835.0,341390.0,564842.6666666666,3.0,138814.0,91.75666666666666,1.0,0.0,0.0,0.0,1.0,0.0
4262.03,1062.46,2570.401666666666,6.0,957586.0,150019.0,434135.5,6.0,134593.5,532.2616666666667,0.0,1.0,0.0,0.0,1.0,1.0
4885.64,2280.96,3531.666,5.0,873445.0,436260.0,648973.8,5.0,87436.0,519.936,0.0,0.0,0.0,1.0,1.0,0.0
3949.89,1514.64,2513.858333333333,6.0,926548.0,301867.0,575265.1666666666,6.0,104112.5,404.875,1.0,0.0,1.0,1.0,0.0,1.0
2304.17,1085.31,1802.49,3.0,661481.0,218091.0,398102.6666666667,3.0,147795.66666666666,405.2866666666667,1.0,0.0,0.0,1.0,0.0,1.0
4094.7,1270.75,2238.508,5.0,889089.0,387422.0,566769.4,5.0,100332.4,563.79,1.0,0.0,1.0,1.0,0.0,1.0
2744.12,2744.12,2744.12,1.0,743716.0,743716.0,743716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4432.56,1307.95,3006.5225,4.0,937100.0,141401.0,532564.5,4.0,198923.75,780.1525,1.0,0.0,0.0,0.0,0.0,1.0
2148.21,1563.35,1935.2866666666669,3.0,835595.0,320197.0,536978.0,3.0,171798.33333333334,193.95333333333338,0.0,1.0,0.0,0.0,1.0,1.0
1423.75,1281.15,1352.45,2.0,667660.0,142918.0,405289.0,2.0,262370.0,70.29999999999995,0.0,0.0,0.0,1.0,0.0,0.0
4875.56,1288.92,3389.905,6.0,652015.0,190686.0,407780.1666666667,6.0,76887.16666666667,596.7733333333334,1.0,1.0,1.0,1.0,1.0,0.0
4562.61,1367.36,2915.7983333333336,6.0,833883.0,159249.0,396942.3333333333,6.0,112438.0,531.5416666666666,0.0,1.0,0.0,1.0,1.0,0.0
4681.24,1784.82,3428.7,5.0,992193.0,335776.0,801574.8,5.0,131282.4,578.284,1.0,0.0,1.0,1.0,0.0,0.0
4571.96,1368.94,2455.26,3.0,781661.0,575698.0,711807.6666666666,3.0,68653.33333333333,1066.6733333333334,0.0,1.0,1.0,0.0,0.0,1.0
4963.63,1344.95,3229.1800000000003,4.0,678737.0,242133.0,476901.0,4.0,109150.0,903.6700000000001,1.0,1.0,1.0,1.0,0.0,0.0
4746.9,1185.88,3429.3483333333334,6.0,876974.0,278938.0,624733.8333333334,6.0,99671.66666666667,592.5033333333332,1.0,1.0,0.0,1.0,0.0,1.0
4605.52,1489.96,3224.395,6.0,998571.0,103453.0,621624.5,6.0,149185.33333333334,518.2600000000001,0.0,1.0,1.0,0.0,1.0,1.0
3440.21,2203.77,2917.26,3.0,687137.0,220533.0,520310.0,3.0,155533.66666666666,411.1466666666667,0.0,1.0,0.0,1.0,1.0,0.0
4743.96,1029.03,2516.568333333333,6.0,958585.0,247003.0,513667.5,6.0,118596.0,618.1550000000001,0.0,1.0,1.0,0.0,1.0,0.0
1883.23,1883.23,1883.23,1.0,253656.0,253656.0,253656.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2797.03,2797.03,2797.03,1.0,668682.0,668682.0,668682.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4364.88,2019.99,3228.9725000000003,4.0,798931.0,112115.0,565319.25,4.0,171703.0,585.2225000000001,1.0,0.0,1.0,1.0,0.0,0.0
4851.08,2040.26,3736.216666666667,3.0,933432.0,226482.0,610097.6666666666,3.0,235649.0,935.9399999999999,1.0,0.0,1.0,0.0,0.0,1.0
1162.68,1162.68,1162.68,1.0,960148.0,960148.0,960148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3702.39,1456.73,2852.2933333333335,3.0,686220.0,217623.0,421637.0,3.0,156198.0,747.5533333333333,0.0,1.0,1.0,0.0,0.0,0.0
3614.03,1193.93,2439.29,5.0,836869.0,181043.0,570845.8,5.0,131164.2,483.0200000000001,0.0,1.0,1.0,1.0,1.0,0.0
4796.84,3510.58,4208.153333333333,3.0,687578.0,374661.0,566522.0,3.0,104304.66666666667,427.7533333333334,0.0,0.0,1.0,0.0,1.0,1.0
4758.1,1151.36,3486.0699999999997,5.0,925103.0,393161.0,602878.2,5.0,106387.4,720.3480000000002,1.0,0.0,0.0,1.0,1.0,1.0
4481.38,1086.14,2846.6639999999998,5.0,890414.0,362690.0,555397.4,5.0,105543.8,678.048,0.0,1.0,1.0,1.0,0.0,1.0
4500.95,3476.61,3988.7799999999997,2.0,915115.0,395532.0,655323.5,2.0,259790.5,511.16999999999985,0.0,0.0,0.0,1.0,0.0,0.0
3565.62,1845.37,2542.6166666666663,3.0,979578.0,239422.0,708157.6666666666,3.0,246717.66666666666,572.4166666666666,1.0,0.0,0.0,0.0,0.0,1.0
3565.89,2388.63,2893.255,4.0,938806.0,491807.0,613137.75,4.0,111748.75,293.31499999999994,1.0,1.0,0.0,0.0,0.0,0.0
4806.97,1042.79,2969.388333333334,6.0,735915.0,251283.0,500502.0,6.0,80771.0,626.3633333333333,1.0,1.0,1.0,1.0,0.0,1.0
3293.89,2796.63,3045.26,2.0,983253.0,844155.0,913704.0,2.0,69548.0,247.62999999999988,1.0,0.0,1.0,0.0,0.0,0.0
3030.42,2682.53,2879.3700000000003,3.0,483870.0,148462.0,320396.6666666667,3.0,111801.66666666667,114.9633333333333,0.0,1.0,0.0,0.0,0.0,1.0
2842.97,1416.44,2410.0924999999997,4.0,918225.0,166457.0,493667.0,4.0,187941.0,355.63249999999994,0.0,0.0,1.0,1.0,0.0,1.0
3110.08,1458.21,2385.306666666667,3.0,947978.0,463098.0,782333.0,3.0,161625.66666666666,549.6233333333333,0.0,1.0,0.0,0.0,1.0,0.0
4216.79,1576.16,2283.95,5.0,897130.0,157075.0,484973.0,5.0,148010.0,527.126,1.0,1.0,0.0,1.0,0.0,1.0
2600.71,1506.18,2053.445,2.0,975422.0,857953.0,916687.5,2.0,58733.5,546.265,0.0,0.0,0.0,0.0,1.0,1.0
3801.54,3801.54,3801.54,1.0,806371.0,806371.0,806371.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2561.84,1310.23,1936.035,2.0,761309.0,385649.0,573479.0,2.0,187829.0,624.8050000000001,1.0,1.0,0.0,0.0,0.0,0.0
4933.82,1738.99,3481.4559999999997,5.0,997130.0,588153.0,804642.0,5.0,81794.4,637.966,0.0,1.0,1.0,0.0,0.0,1.0
4377.45,1014.54,2986.1575000000003,4.0,947512.0,567781.0,770986.75,4.0,94931.75,839.7275,1.0,1.0,0.0,0.0,1.0,0.0
4447.59,1094.81,3032.9975,4.0,980651.0,351387.0,539539.0,4.0,157315.0,837.195,1.0,0.0,0.0,0.0,1.0,0.0
4449.52,2806.87,3879.5525000000002,4.0,805268.0,455925.0,599393.75,4.0,87334.75,409.66250000000014,1.0,1.0,0.0,1.0,0.0,1.0
4078.17,4078.17,4078.17,1.0,127348.0,127348.0,127348.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4164.26,2760.43,3462.3450000000003,2.0,776091.0,348488.0,562289.5,2.0,213800.5,700.9150000000002,0.0,1.0,0.0,0.0,0.0,0.0
4298.76,3626.79,3962.775,2.0,599687.0,115505.0,357596.0,2.0,242090.0,334.9850000000001,0.0,0.0,0.0,0.0,1.0,1.0
2566.75,1809.16,2187.955,2.0,488666.0,246428.0,367547.0,2.0,121118.0,377.79499999999996,1.0,1.0,0.0,0.0,0.0,0.0
4794.47,1864.62,3222.1775,4.0,801454.0,442931.0,570295.75,4.0,89629.75,731.4625000000001,1.0,0.0,0.0,0.0,1.0,1.0
3639.94,2130.3,2885.12,2.0,858528.0,582052.0,720290.0,2.0,138237.0,753.8199999999999,1.0,0.0,0.0,1.0,0.0,0.0
3782.13,1703.76,3037.5,3.0,903393.0,428202.0,587755.3333333334,3.0,158396.0,691.79,1.0,0.0,0.0,1.0,0.0,1.0
3920.2,1109.64,2363.89,4.0,692063.0,326626.0,559512.5,4.0,91358.25,701.6399999999999,0.0,0.0,1.0,0.0,0.0,1.0
1548.85,1548.85,1548.85,1.0,616730.0,616730.0,616730.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4896.06,2514.93,3463.293333333333,3.0,260828.0,150018.0,215273.0,3.0,36935.666666666664,792.7100000000002,1.0,0.0,1.0,0.0,0.0,0.0
4692.13,3052.6,3872.365,2.0,836935.0,812604.0,824769.5,2.0,12164.5,818.7650000000001,0.0,0.0,0.0,1.0,0.0,0.0
4394.26,1071.68,2935.46,4.0,880899.0,127933.0,565104.75,4.0,188240.5,829.6450000000001,1.0,0.0,1.0,1.0,1.0,0.0
3042.44,2905.54,2973.99,2.0,797436.0,332346.0,564891.0,2.0,232544.0,67.45000000000005,1.0,0.0,0.0,1.0,0.0,0.0
3128.6,3128.6,3128.6,1.0,970327.0,970327.0,970327.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4294.81,1377.37,3028.758333333333,6.0,944917.0,169243.0,533294.3333333334,6.0,129278.0,485.24000000000007,0.0,0.0,1.0,1.0,1.0,0.0
4545.87,1190.55,3112.9139999999998,5.0,779428.0,167414.0,408807.0,5.0,122401.8,670.064,1.0,0.0,1.0,1.0,1.0,0.0
2919.59,2919.59,2919.59,1.0,971595.0,971595.0,971595.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4640.97,2950.85,3889.11,4.0,832671.0,518408.0,700445.75,4.0,78564.75,421.5300000000001,0.0,0.0,1.0,1.0,0.0,1.0
3545.77,2108.09,2653.772,5.0,968389.0,661363.0,764715.0,5.0,61404.2,286.53599999999994,1.0,1.0,1.0,0.0,0.0,0.0
4440.56,1333.63,2833.3433333333337,3.0,744276.0,218646.0,540678.3333333334,3.0,175209.0,1034.6433333333334,0.0,1.0,1.0,0.0,0.0,0.0
2031.87,2031.87,2031.87,1.0,622351.0,622351.0,622351.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4986.38,1102.27,3767.888,5.0,951828.0,153923.0,543279.2,5.0,159580.0,775.822,0.0,0.0,0.0,1.0,1.0,1.0
2019.62,2019.62,2019.62,1.0,150562.0,150562.0,150562.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4460.88,4460.88,4460.88,1.0,835148.0,835148.0,835148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4284.01,2032.38,3325.943333333334,6.0,756321.0,247408.0,508236.3333333333,6.0,84817.83333333333,374.2716666666667,1.0,1.0,0.0,1.0,0.0,1.0
2934.54,1351.98,2293.9366666666665,3.0,987146.0,937229.0,957809.3333333334,3.0,16638.0,526.52,0.0,1.0,1.0,0.0,0.0,1.0
3162.53,2701.13,2931.83,2.0,577062.0,320870.0,448966.0,2.0,128095.0,229.70000000000005,0.0,0.0,1.0,0.0,0.0,1.0
4973.88,1131.66,3405.655,6.0,988607.0,116377.0,554316.1666666666,6.0,145370.66666666666,639.37,1.0,0.0,1.0,1.0,1.0,1.0
3998.17,1454.77,2556.8733333333334,3.0,891578.0,210651.0,655021.3333333334,3.0,226974.66666666666,846.8000000000001,1.0,0.0,0.0,0.0,1.0,0.0
4436.12,1389.97,3059.501666666667,6.0,866243.0,230184.0,600982.1666666666,6.0,106008.83333333333,506.6916666666666,1.0,1.0,1.0,0.0,1.0,0.0
3361.36,1015.09,2246.85,5.0,805431.0,160224.0,470209.4,5.0,129040.4,468.254,1.0,1.0,1.0,1.0,0.0,1.0
4404.4,1039.54,2784.0116666666668,6.0,999206.0,356948.0,758872.6666666666,6.0,107042.0,559.81,0.0,0.0,1.0,1.0,1.0,1.0
4434.15,2232.89,3334.4799999999996,4.0,832386.0,540011.0,660445.75,4.0,73092.75,549.3149999999999,0.0,0.0,1.0,1.0,1.0,1.0
4275.55,1360.63,2488.0325000000003,4.0,993957.0,172494.0,642703.25,4.0,205364.75,727.73,0.0,0.0,0.0,1.0,1.0,1.0
4781.75,1728.72,3367.3019999999997,5.0,997955.0,303738.0,548543.2,5.0,138842.4,609.606,1.0,0.0,1.0,1.0,1.0,1.0
4996.31,1428.23,2719.346666666667,3.0,571847.0,178045.0,380588.6666666667,3.0,131266.33333333334,1188.3600000000001,0.0,0.0,0.0,0.0,1.0,0.0
4872.16,1010.71,2903.0933333333337,6.0,974973.0,284418.0,583213.6666666666,6.0,115091.5,642.5749999999999,0.0,1.0,1.0,1.0,1.0,0.0
3482.29,2414.77,3039.2666666666664,3.0,766191.0,327441.0,616582.3333333334,3.0,146249.0,354.84,1.0,1.0,1.0,0.0,0.0,0.0
3881.78,3063.27,3531.6450000000004,4.0,737579.0,107184.0,445462.5,4.0,157597.75,203.62750000000005,1.0,1.0,0.0,1.0,1.0,0.0
4725.64,1142.13,2728.124,5.0,963150.0,111454.0,564356.0,5.0,170338.2,715.702,1.0,0.0,0.0,1.0,1.0,0.0
1770.4,1024.72,1427.5,4.0,756196.0,176062.0,527884.75,4.0,145032.5,185.42000000000002,1.0,1.0,0.0,1.0,0.0,0.0
4922.85,1128.73,3084.7125,4.0,937965.0,117780.0,511782.5,4.0,205045.25,947.5300000000001,0.0,0.0,0.0,1.0,1.0,1.0
1927.87,1506.76,1693.345,4.0,981509.0,303499.0,653580.25,4.0,169501.5,104.27749999999997,0.0,0.0,0.0,1.0,1.0,1.0
4730.21,1920.17,3037.5633333333335,3.0,407425.0,285815.0,353223.6666666667,3.0,40535.666666666664,935.68,0.0,1.0,1.0,1.0,0.0,0.0
4752.64,1235.17,2990.315,4.0,930658.0,377925.0,645500.0,4.0,138182.25,878.3675000000001,1.0,1.0,0.0,1.0,0.0,1.0
1615.59,1397.88,1506.7350000000001,2.0,670582.0,301362.0,485972.0,2.0,184609.0,107.8549999999999,1.0,0.0,1.0,0.0,0.0,0.0
4581.63,1581.14,3063.5033333333326,6.0,948497.0,282702.0,544548.3333333334,6.0,110964.83333333333,499.08166666666665,1.0,1.0,1.0,0.0,0.0,0.0
4269.36,1940.61,3147.2899999999995,3.0,808926.0,560396.0,714410.0,3.0,82842.33333333333,775.25,1.0,0.0,0.0,1.0,1.0,0.0
4214.82,1371.43,2883.792,5.0,850992.0,261733.0,657600.0,5.0,117850.8,567.678,1.0,1.0,0.0,0.0,1.0,0.0
3917.27,1997.15,2940.556666666667,3.0,954933.0,283585.0,630998.3333333334,3.0,223781.66666666666,639.04,1.0,0.0,1.0,0.0,1.0,0.0
4558.48,1842.34,2902.0766666666664,6.0,907655.0,212261.0,465236.3333333333,6.0,115898.0,451.69,1.0,1.0,0.0,1.0,1.0,0.0
4239.73,1622.26,2917.851666666667,6.0,988159.0,257889.0,625591.6666666666,6.0,121710.66666666667,435.2449999999999,1.0,1.0,1.0,0.0,0.0,0.0
4383.3,1857.53,3028.382,5.0,838832.0,606503.0,677936.8,5.0,46464.8,504.154,1.0,1.0,0.0,1.0,0.0,1.0
4154.87,4154.87,4154.87,1.0,295759.0,295759.0,295759.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3480.19,3480.19,3480.19,1.0,736804.0,736804.0,736804.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4527.64,1140.59,3003.706666666667,6.0,878852.0,199300.0,601676.0,6.0,113257.66666666667,563.5083333333334,1.0,0.0,1.0,1.0,1.0,0.0
3807.22,2220.7,3186.263333333334,3.0,647960.0,390994.0,524358.6666666666,3.0,85654.33333333333,527.84,0.0,0.0,1.0,0.0,1.0,0.0
4630.9,1658.15,3144.5249999999996,2.0,775831.0,423317.0,599574.0,2.0,176256.0,1485.3749999999998,1.0,0.0,0.0,1.0,0.0,0.0
4715.43,1046.89,2348.6633333333334,3.0,807596.0,119046.0,393904.6666666667,3.0,229515.66666666666,1221.8466666666666,1.0,0.0,0.0,1.0,1.0,0.0
4069.28,4069.28,4069.28,1.0,843706.0,843706.0,843706.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4804.66,2091.47,3716.7999999999997,3.0,774014.0,184298.0,399191.6666666667,3.0,196571.0,903.3966666666666,0.0,1.0,0.0,1.0,1.0,0.0
4301.69,1734.12,3115.4775,4.0,958509.0,100942.0,681445.5,4.0,214390.75,640.8924999999999,1.0,0.0,0.0,0.0,1.0,1.0
4282.32,1324.43,2441.5383333333334,6.0,978570.0,206551.0,635108.0,6.0,128668.83333333333,491.98166666666657,1.0,0.0,1.0,1.0,0.0,1.0
4107.72,1612.36,2860.04,2.0,707069.0,447479.0,577274.0,2.0,129794.0,1246.6800000000003,0.0,1.0,0.0,0.0,0.0,1.0
4697.17,1235.54,3169.09,5.0,719969.0,191800.0,446360.0,5.0,105632.8,691.326,1.0,1.0,1.0,0.0,1.0,0.0
4575.58,2504.81,3659.584,5.0,960404.0,142460.0,535119.8,5.0,163587.8,413.154,1.0,1.0,0.0,0.0,0.0,1.0
4380.22,1840.02,2705.6440000000002,5.0,707210.0,114954.0,398914.8,5.0,118450.2,507.0400000000001,0.0,1.0,0.0,1.0,1.0,1.0
4950.81,1127.51,2726.3583333333336,6.0,922780.0,102904.0,481341.1666666667,6.0,136645.0,636.2166666666667,0.0,1.0,1.0,1.0,0.0,0.0
4275.27,4275.27,4275.27,1.0,516612.0,516612.0,516612.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2888.2,1483.07,2185.6349999999998,2.0,462186.0,393157.0,427671.5,2.0,34513.5,701.5649999999999,1.0,0.0,0.0,1.0,0.0,0.0
1819.32,1819.32,1819.32,1.0,180532.0,180532.0,180532.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4879.89,4879.89,4879.89,1.0,858732.0,858732.0,858732.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3587.3,2649.87,3118.585,2.0,469387.0,337050.0,403218.5,2.0,66167.5,467.71500000000015,1.0,1.0,0.0,0.0,0.0,0.0
4996.23,1385.41,3415.832,5.0,838210.0,192749.0,452154.8,5.0,129091.2,721.164,0.0,1.0,1.0,1.0,0.0,1.0
4334.95,2418.05,3368.785,4.0,745468.0,221702.0,484192.5,4.0,130940.5,478.2249999999999,1.0,0.0,1.0,0.0,1.0,1.0
3357.87,1347.86,2352.865,2.0,841921.0,204896.0,523408.5,2.0,318511.5,1004.005,1.0,0.0,0.0,0.0,0.0,1.0
4576.17,4576.17,4576.17,1.0,295050.0,295050.0,295050.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4136.85,1685.37,3081.213333333333,6.0,999088.0,277071.0,484556.1666666667,6.0,120335.16666666667,407.5800000000001,0.0,1.0,1.0,0.0,1.0,1.0
3390.1,1395.52,2505.3799999999997,5.0,921929.0,485326.0,741831.4,5.0,87319.6,397.916,1.0,0.0,1.0,1.0,1.0,0.0
2316.03,2316.03,2316.03,1.0,640656.0,640656.0,640656.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
